SampleID,Path,Species,Project,SampleSite,Valley,CollectionYear,CollectionDate,WaypointName,UTMzone,Easting,Northing,Habitat,Collector,Affiliation,LibPrepYear,PreppedBy,Library,Well,Notes
RD_STRT_006,/home/mlacava/align/RAD_alignments/RD_STRT_006_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/15/17,RD3BT1,11,689175,4366729.25,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,A2,NA
RD_STRT_007,/home/mlacava/align/RAD_alignments/RD_STRT_007_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/14/17,RD3CT2,11,691109,4364982,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,B2,NA
RD_STRT_008,/home/mlacava/align/RAD_alignments/RD_STRT_008_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/14/17,RD3CT2,11,691109,4364982,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,C2,NA
RD_STRT_009,/home/mlacava/align/RAD_alignments/RD_STRT_009_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/14/17,RD3CT2,11,691109,4364982,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,D2,NA
RD_STRT_010,/home/mlacava/align/RAD_alignments/RD_STRT_010_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/14/17,RD3CT2,11,691109,4364982,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,E2,NA
RD_STRT_011,/home/mlacava/align/RAD_alignments/RD_STRT_011_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/14/17,RD3CT2,11,691109,4364982,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,F2,NA
RD_STRT_012,/home/mlacava/align/RAD_alignments/RD_STRT_012_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/14/17,RD3CT2,11,691109,4364982,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,G2,NA
RD_STRT_013,/home/mlacava/align/RAD_alignments/RD_STRT_013_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/14/17,RD3CT4,11,690984,4365323,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,H2,NA
RD_STRT_014,/home/mlacava/align/RAD_alignments/RD_STRT_014_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/14/17,RD3CT4,11,690984,4365323,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,A3,NA
RD_STRT_015,/home/mlacava/align/RAD_alignments/RD_STRT_015_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/14/17,RD3CT4,11,690984,4365323,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,B3,NA
RD_STRT_016,/home/mlacava/align/RAD_alignments/RD_STRT_016_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/15/17,RD3DT1,11,688570,4367048,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,C3,NA
RD_STRT_017,/home/mlacava/align/RAD_alignments/RD_STRT_017_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/15/17,RD3DT1,11,688570,4367048,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,D3,NA
RD_STRT_018,/home/mlacava/align/RAD_alignments/RD_STRT_018_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/15/17,RD3DT1,11,688570,4367048,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,E3,NA
RD_STRT_019,/home/mlacava/align/RAD_alignments/RD_STRT_019_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/15/17,RD3FT2,11,687139,4367791,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,F3,NA
RD_STRT_020,/home/mlacava/align/RAD_alignments/RD_STRT_020_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/15/17,RD3FT2,11,687139,4367791,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,G3,NA
RD_STRT_021,/home/mlacava/align/RAD_alignments/RD_STRT_021_sorted_proper_rmdup.bam,Relict Dace,NA,Rio Tinto/Kennecott Copper Corporation,Steptoe Valley,2017,6/15/17,RD3FT2,11,687139,4367791,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,H3,NA
RD_STWA_001,/home/mlacava/align/RAD_alignments/RD_STWA_001_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1FPT1,11,689228,4339871,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,A1,NA
RD_STWA_002,/home/mlacava/align/RAD_alignments/RD_STWA_002_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1FPT1,11,689228,4339871,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,B1,NA
RD_STWA_003,/home/mlacava/align/RAD_alignments/RD_STWA_003_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1FPT2,11,689182,4340237,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,C1,NA
RD_STWA_004,/home/mlacava/align/RAD_alignments/RD_STWA_004_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1FPT3,11,689108,4340315,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,D1,NA
RD_STWA_005,/home/mlacava/align/RAD_alignments/RD_STWA_005_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1FPT3,11,689108,4340315,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,E1,NA
RD_STWA_006,/home/mlacava/align/RAD_alignments/RD_STWA_006_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1FPT3,11,689108,4340315,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,F1,NA
RD_STWA_007,/home/mlacava/align/RAD_alignments/RD_STWA_007_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1FPT4,11,689135,4340397,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,G1,NA
RD_STWA_008,/home/mlacava/align/RAD_alignments/RD_STWA_008_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1FPT4,11,689135,4340397,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,H1,NA
RD_STWA_009,/home/mlacava/align/RAD_alignments/RD_STWA_009_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1FPT4,11,689135,4340397,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,A2,NA
RD_STWA_010,/home/mlacava/align/RAD_alignments/RD_STWA_010_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT1,11,688863,4340583,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,B2,NA
RD_STWA_011,/home/mlacava/align/RAD_alignments/RD_STWA_011_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT1,11,688863,4340583,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,C2,NA
RD_STWA_012,/home/mlacava/align/RAD_alignments/RD_STWA_012_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT1,11,688863,4340583,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,D2,NA
RD_STWA_013,/home/mlacava/align/RAD_alignments/RD_STWA_013_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT1,11,688863,4340583,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,E2,NA
RD_STWA_014,/home/mlacava/align/RAD_alignments/RD_STWA_014_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT1,11,688863,4340583,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,F2,NA
RD_STWA_015,/home/mlacava/align/RAD_alignments/RD_STWA_015_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT1,11,688863,4340583,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,G2,NA
RD_STWA_016,/home/mlacava/align/RAD_alignments/RD_STWA_016_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT1,11,688863,4340583,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,H2,NA
RD_STWA_017,/home/mlacava/align/RAD_alignments/RD_STWA_017_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT1,11,688863,4340583,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,A3,NA
RD_STWA_018,/home/mlacava/align/RAD_alignments/RD_STWA_018_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT1,11,688863,4340583,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,B3,NA
RD_STWA_019,/home/mlacava/align/RAD_alignments/RD_STWA_019_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT1,11,688863,4340583,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,C3,NA
RD_STWA_020,/home/mlacava/align/RAD_alignments/RD_STWA_020_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT1,11,688863,4340583,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,D3,NA
RD_STWA_021,/home/mlacava/align/RAD_alignments/RD_STWA_021_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT2,11,689121,4340599,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,E3,NA
RD_STWA_022,/home/mlacava/align/RAD_alignments/RD_STWA_022_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT2,11,689121,4340599,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,F3,NA
RD_STWA_023,/home/mlacava/align/RAD_alignments/RD_STWA_023_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT2,11,689121,4340599,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,G3,NA
RD_STWA_024,/home/mlacava/align/RAD_alignments/RD_STWA_024_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT2,11,689121,4340599,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,H3,NA
RD_STWA_025,/home/mlacava/align/RAD_alignments/RD_STWA_025_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT2,11,689121,4340599,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,A4,NA
RD_STWA_026,/home/mlacava/align/RAD_alignments/RD_STWA_026_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT2,11,689121,4340599,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 1,B4,NA
RD_STWA_027,/home/mlacava/align/RAD_alignments/RD_STWA_027_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT2,11,689121,4340599,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,A1,NA
RD_STWA_028,/home/mlacava/align/RAD_alignments/RD_STWA_028_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT2,11,689121,4340599,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,B1,NA
RD_STWA_029,/home/mlacava/align/RAD_alignments/RD_STWA_029_sorted_proper_rmdup.bam,Relict Dace,NA,Steptoe Valley Wildlife Management Area,Steptoe Valley,2017,6/13/17,RD1CT2,11,689121,4340599,NA,Heath Korell (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 2,C1,NA
SD_RBRL_003,/home/mlacava/align/RAD_alignments/SD_RBRL_003_sorted_proper_rmdup.bam,Speckled Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,E10,"Likely misID, speckled dace"
SD_RBRL_004,/home/mlacava/align/RAD_alignments/SD_RBRL_004_sorted_proper_rmdup.bam,Speckled Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,F10,"Likely misID, speckled dace"
SD_RBRL_005,/home/mlacava/align/RAD_alignments/SD_RBRL_005_sorted_proper_rmdup.bam,Speckled Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,G10,"Likely misID, speckled dace"
SD_RBRL_008,/home/mlacava/align/RAD_alignments/SD_RBRL_008_sorted_proper_rmdup.bam,Speckled Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 3,B11,"Likely misID, speckled dace"
SD_RBRL_011,/home/mlacava/align/RAD_alignments/SD_RBRL_011_sorted_proper_rmdup.bam,Speckled Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,C10,"Likely misID, speckled dace"
SD_RBRL_012,/home/mlacava/align/RAD_alignments/SD_RBRL_012_sorted_proper_rmdup.bam,Speckled Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D10,"Likely misID, speckled dace"
SD_RBRL_013,/home/mlacava/align/RAD_alignments/SD_RBRL_013_sorted_proper_rmdup.bam,Speckled Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,E10,"Likely misID, speckled dace"
SD_RBRL_015,/home/mlacava/align/RAD_alignments/SD_RBRL_015_sorted_proper_rmdup.bam,Speckled Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,G10,"Likely misID, speckled dace"
SD_RBRL_016,/home/mlacava/align/RAD_alignments/SD_RBRL_016_sorted_proper_rmdup.bam,Speckled Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,H10,"Likely misID, speckled dace"
SD_RBRL_017,/home/mlacava/align/RAD_alignments/SD_RBRL_017_sorted_proper_rmdup.bam,Speckled Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,A11,"Likely misID, speckled dace"
SD_RBRL_018,/home/mlacava/align/RAD_alignments/SD_RBRL_018_sorted_proper_rmdup.bam,Speckled Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,B11,"Likely misID, speckled dace"
SD_RBRL_020,/home/mlacava/align/RAD_alignments/SD_RBRL_020_sorted_proper_rmdup.bam,Speckled Dace,NA,"Ruby Lake, Pond 226",Ruby Valley,2017,7/25/17,RL-1,11,625444,4437266,NA,Jeff Petersen (NDOW),Nevada Deprtment of Wildlife,2017,Alyssa Benjamin,Plate 4,D11,"Likely misID, speckled dace"
SD_SDHR_001,/home/mlacava/align/RAD_alignments/SD_SDHR_001_sorted_proper_rmdup.bam,Speckled Dace,NA,Humboldt River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,Alyssa Benjamin,NA,NA,From Jason/Sean (Hum2)
SD_SDHR_002,/home/mlacava/align/RAD_alignments/SD_SDHR_002_sorted_proper_rmdup.bam,Speckled Dace,NA,Humboldt River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,Alyssa Benjamin,NA,NA,From Jason/Sean (Hum3)
SD_SDWR_001,/home/mlacava/align/RAD_alignments/SD_SDWR_001_sorted_proper_rmdup.bam,Speckled Dace,NA,Walker River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,Alyssa Benjamin,NA,NA,From Jason/Sean (Walk1)
SD_SDWR_002,/home/mlacava/align/RAD_alignments/SD_SDWR_002_sorted_proper_rmdup.bam,Speckled Dace,NA,Walker River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,Alyssa Benjamin,NA,NA,From Jason/Sean (Walk2)
TC_TCCD_001,/home/mlacava/align/RAD_alignments/TC_TCCD_001_sorted_proper_rmdup.bam,Owens Tui Chub,NA,CD Spring,NA,2015,NA,NA,NA,NA,NA,NA,Steve Parmenter (CDFW),California Department of Wildlife,2017,Alyssa Benjamin,NA,NA,From 2015 Tui Chub project
TC_TCCD_002,/home/mlacava/align/RAD_alignments/TC_TCCD_002_sorted_proper_rmdup.bam,Owens Tui Chub,NA,CD Spring,NA,2015,NA,NA,NA,NA,NA,NA,Steve Parmenter (CDFW),California Department of Wildlife,2017,Alyssa Benjamin,NA,NA,From 2015 Tui Chub project
TC_TCCD_003,/home/mlacava/align/RAD_alignments/TC_TCCD_003_sorted_proper_rmdup.bam,Owens Tui Chub,NA,CD Spring,NA,2015,NA,NA,NA,NA,NA,NA,Steve Parmenter (CDFW),California Department of Wildlife,2017,Alyssa Benjamin,NA,NA,From 2015 Tui Chub project
TC_TCCD_004,/home/mlacava/align/RAD_alignments/TC_TCCD_004_sorted_proper_rmdup.bam,Owens Tui Chub,NA,CD Spring,NA,2015,NA,NA,NA,NA,NA,NA,Steve Parmenter (CDFW),California Department of Wildlife,2017,Alyssa Benjamin,NA,NA,From 2015 Tui Chub project
